ada,issueDate,year,month,titlos_apofasis,foreas_name,organization,decisionType,poso_eur,assignment_type,contractor_name,documentUrl,kategoria,size_category
6ΨΗΘΩ9Φ-ΩΑΠ,09/04/2024 03:00:00,2024,4,"ΛΟΓΙΣΤΙΚΗ ΤΑΚΤΟΠΟΙΗΣΗ - Δημοσίευση προκυρήξεων,ανακοινώσεων - Δημοσίευση σε τρεις (3) εφημερίδες της περίληψης της διακήρ.του έργου "" Συντήρηση και επισκευή Σχολείων Δήμου Δάφνης-Υμηητού""",ΔΗΜΟΣ ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ,"{'uid': '6070', 'label': 'ΔΗΜΟΣ ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ', 'active': None, 'latinName': 'dafni_ymhttos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",350.0,Απλή Πληρωμή / Τακτική,|ΕΠΕ | ΔΗΜΟΣΙΕΥΣΗ | | |,https://diavgeia.gov.gr/doc/6ΨΗΘΩ9Φ-ΩΑΠ,Επισκευή,Α. Κάτω από €1.000
ΩΔΕ8ΩΞΔ-Η7Ρ,16/03/2020 02:00:00,2020,3,3ος ΛΟΓΑΡΙΑΣΜΟΣ ΓΙΑ ΤΟ ΕΡΓΟ <<ΕΡΓΑΣΙΕΣ ΣΥΝΤΗΡΗΣΗΣ ΚΑΙ ΕΠΙΣΚΕΥΗΣ ΣΧΟΛΕΙΩΝ>> ΒΑΣΕΙ ΣΥΜΦΩΝΗΤΙΚΟΥ ΜΕ ΑΡ. ΠΡΩΤ.: 5882/2851/4-3-2019 ΚΑΙ ΑΔΑ: ΗΥ7ΩΞΔ-Ο6Κ (ΣΥΜΦΩΝΑ ΜΕ ΤΙΣ ΔΙΑΤΑΞΕΙΣ ΤΟΥ ΑΡΘΡ.160 ΤΟΥ Ν.3463/2006),ΔΗΜΟΣ ΠΕΡΑΜΑΤΟΣ,"{'uid': '6246', 'label': 'ΔΗΜΟΣ ΠΕΡΑΜΑΤΟΣ', 'active': None, 'latinName': 'dimos_peramatos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",10155.88,Συνοπτικός Διαγωνισμός,ΓΕΩΡΥΘΜΙΚΗ Α.Τ.Ε,https://diavgeia.gov.gr/doc/ΩΔΕ8ΩΞΔ-Η7Ρ,Επισκευή,Γ. €5.000 - €20.000
ΨΛΟΠΩΡΑ-Π3Υ,09/11/2021 02:00:00,2021,11,Χρηματικό Ενταλμα Πληρωμής Α-557 για :ΑΠΟΔΟΣΗ ΠΟΣΟΥ ΣΤΗ ΣΧΟΛΙΚΗ ΕΠΙΤΡΟΠΗ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ ΓΙΑ ΤΗΝ ΚΑΛΥΨΗ ΛΕΙΤΟΥΡΓΙΚΩΝ ΔΑΠΑΝΩΝ ΚΑΙ ΤΗ ΣΥΝΤΗΡΗΣΗ ΚΑΙ ΕΠΙΣΚΕΥΗ  ΣΧΟΛΕΙΩΝ ΔΗΜΟΥ ΘΕΡΜΟΥ (Β΄ΚΑΤΑΝΟΜΗ2021),ΔΗΜΟΣ ΘΕΡΜΟΥ,"{'uid': '6113', 'label': 'ΔΗΜΟΣ ΘΕΡΜΟΥ', 'active': None, 'latinName': 'dimosthermo', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",10943.56,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΛΟΠΩΡΑ-Π3Υ,Επισκευή,Γ. €5.000 - €20.000
Ω0Τ1ΩΡΑ-Ζ2Δ,22/12/2021 02:00:00,2021,12,Χρηματικό Ενταλμα Πληρωμής Α-665 για :ΑΠΟΔΟΣΗ ΠΟΣΟΥ ΣΤΗ ΣΧΟΛΙΚΗ ΕΠΙΤΡΟΠΗ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ ΓΙΑ ΤΗΝ ΚΑΛΥΨΗ ΛΕΙΤΟΥΡΓΙΚΩΝ ΔΑΠΑΝΩΝ ΚΑΙ ΤΗ ΣΥΝΤΗΡΗΣΗ ΚΑΙ ΕΠΙΣΚΕΥΗ ΣΧΟΛΕΙΩΝ ΔΗΜΟΥ ΘΕΡΜΟΥ (Γ  & Δ  ΚΑΤΑΝΟΜΗ 2021),ΔΗΜΟΣ ΘΕΡΜΟΥ,"{'uid': '6113', 'label': 'ΔΗΜΟΣ ΘΕΡΜΟΥ', 'active': None, 'latinName': 'dimosthermo', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",13060.38,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/Ω0Τ1ΩΡΑ-Ζ2Δ,Επισκευή,Γ. €5.000 - €20.000
6Ζ33Ω6Ι-Π22,06/06/2024 03:00:00,2024,6,"Καθαρισμός προϊόντων καθαιρέσεων και αμιαντούχων υλικών από το εσωτερικό της στέγης σχολείων του Δήμου 4.600,00 Συντήρηση & Επισκευή σχολείων έτους 2022+ 1840,00 Έργα και επενδυτικές 2022+ Έργα και επενδυτικές 2023  ",ΔΗΜΟΣ ΑΓΙΑΣ,"{'uid': '6003', 'label': 'ΔΗΜΟΣ ΑΓΙΑΣ', 'active': None, 'latinName': 'dimos_agias', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",34769.67,Απλή Πληρωμή / Τακτική,ENVIROCHEM ΥΠΗΡΕΣΙΕΣ ΠΡΟΣΤΑΣΙΑΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ Α.Ε,https://diavgeia.gov.gr/doc/6Ζ33Ω6Ι-Π22,Επισκευή,Δ. €20.000 - €50.000
63ΤΩΩΡ3-4ΦΞ,21/06/2024 03:00:00,2024,6,Χρηματικό Ενταλμα Πληρωμής Α-1279 για :Επιχορήγηση για επισκευή σχολείων  στην Σχολική Επιτροπή Πρωτοβάθμιας Εκπαίδευσης Ηρακλείου Αττικής (Απόφαση ΥΠΕΣ αρ.πρωτ. 46303/06-06-2024/18-05-2023 με ΑΔΑ:9Λ6446ΜΤΛ6-ΝΕΨ),ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ,"{'uid': '6109', 'label': 'ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ', 'active': None, 'latinName': 'dhmosiraklioy', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",79080.0,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/63ΤΩΩΡ3-4ΦΞ,Επισκευή,Ε. Άνω από €50.000
9Υ8ΤΩΡ3-ΥΘ0,21/06/2024 03:00:00,2024,6,Χρηματικό Ενταλμα Πληρωμής Α-1281 για :Επιχορήγηση για επισκευή σχολείων  στην Σχολική Επιτροπή Δευτεροβάθμιας  Εκπαίδευσης Ηρακλείου Αττικής (Απόφαση ΥΠΕΣ αρ.πρωτ. 46303/06-06-2024/18-05-2023 με ΑΔΑ:9Λ6446ΜΤΛ6-ΝΕΨ),ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ,"{'uid': '6109', 'label': 'ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ', 'active': None, 'latinName': 'dhmosiraklioy', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",52720.0,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9Υ8ΤΩΡ3-ΥΘ0,Επισκευή,Ε. Άνω από €50.000
Ψ5ΘΞΩ9Η-Ι0Ω,23/12/2024 02:00:00,2024,12,"ΠΛΗΡΩΜΗ ΔΑΠΑΝΗΣ ΠΟΥ ΑΦΟΡΑ ΤΙΣ ΕΡΓΑΣΙΕΣ ΓΙΑ ΤΗΝ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΑΚΤΩΝ ΑΝΑΓΚΩΝ ΤΟΥ ΔΗΜΟΤΙΚΟΥ ΣΧΟΛΕΙΟΥ ΓΕΡΓΕΡΗΣ  ΜΕ ΤΗ ΧΡΗΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΠΟΥ ΠΛΗΡΩΘΗΚΑΝ ΔΙΑ ΧΕΙΡΟΣ ΤΟΥ ΔΙΕΥΘΗΝΤΗ ΥΠΟΛΟΓΟΥ ΤΗΣ, ΠΡΙΝΙΑΝΑΚΗ ΜΑΡΙΑ  ΓΙΑ ΣΥΝΤΗΡΗΣΗ ΚΑΙ ΕΠΙΣΚΕΥΗ ΣΧΟΛΕΙΟΥ",ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ,"{'uid': '6067', 'label': 'ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ', 'active': None, 'latinName': 'odegortynas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",60.0,Απλή Πληρωμή / Τακτική,ΓΟΥΜΕΝΑΚΗΣ ΑΧΙΛΛΕΑΣ,https://diavgeia.gov.gr/doc/Ψ5ΘΞΩ9Η-Ι0Ω,Επισκευή,Α. Κάτω από €1.000
6ΥΘ0Ω9Η-ΑΒΩ,20/12/2024 02:00:00,2024,12,ΠΛΗΡΩΜΗ ΔΑΠΑΝΗΣ ΠΟΥ ΑΦΟΡΑ ΤΙΣ ΕΡΓΑΣΙΕΣ ΓΙΑ ΤΗΝ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΑΚΤΩΝ ΑΝΑΓΚΩΝ ΤΟΥ ΔΗΜΟΤΙΚΟΥ ΣΧΟΛΕΙΟΥ ΜΕΓΑΛΗΣ ΒΡΥΣΗΣ    ΜΕ ΤΗ ΧΡΗΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΠΟΥ ΠΛΗΡΩΘΗΚΑΝ ΔΙΑ ΧΕΙΡΟΣ ΤΟΥ ΔΙΕΥΘΗΝΤΗ ΥΠΟΛΟΓΟΥ ΤΗΣ  ΑΝΔΡΕΑΔΑΚΗΣ ΜΙΧΑΗΛ  ΣΥΝΤΗΡΗΣΗ ΚΑΙ ΕΠΙΣΚΕΥΗ ΣΧΟΛΕΙΩΝ,ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ,"{'uid': '6067', 'label': 'ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ', 'active': None, 'latinName': 'odegortynas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",20.0,Απλή Πληρωμή / Τακτική,ΓΟΥΜΕΝΑΚΗΣ ΑΧΙΛΛΕΑΣ,https://diavgeia.gov.gr/doc/6ΥΘ0Ω9Η-ΑΒΩ,Επισκευή,Α. Κάτω από €1.000
6ΩΛΗΩ9Η-Ζ5Ψ,23/12/2024 02:00:00,2024,12,"ΠΛΗΡΩΜΗ ΔΑΠΑΝΗΣ ΠΟΥ ΑΦΟΡΑ ΤΙΣ ΕΡΓΑΣΙΕΣ ΓΙΑ ΤΗΝ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΑΚΤΩΝ ΑΝΑΓΚΩΝ ΤΟΥ ΓΥΜΝΑΣΙΟΥ  ΓΕΡΓΕΡΗΣ  ΜΕ ΤΗ ΧΡΗΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΠΟΥ ΠΛΗΡΩΘΗΚΑΝ ΔΙΑ ΧΕΙΡΟΣ ΤΟΥ ΔΙΕΥΘΗΝΤΗ ΥΠΟΛΟΓΟΥ ΤΗΣ, ΤΙΤΑΚΗΣ ΕΥΑΓΓΕΛΟΣ  ΓΙΑ ΣΥΝΤΗΡΗΣΗ ΚΑΙ ΕΠΙΣΚΕΥΗ ΣΧΟΛΕΙΟΥ",ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ,"{'uid': '6067', 'label': 'ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ', 'active': None, 'latinName': 'odegortynas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",168.5,Απλή Πληρωμή / Τακτική,ΓΟΥΜΕΝΑΚΗΣ ΑΧΙΛΛΕΑΣ,https://diavgeia.gov.gr/doc/6ΩΛΗΩ9Η-Ζ5Ψ,Επισκευή,Α. Κάτω από €1.000
6ΙΒΛΩ9Η-Η9Ω,19/12/2024 02:00:00,2024,12,"ΠΛΗΡΩΜΗ ΔΑΠΑΝΗΣ ΠΟΥ ΑΦΟΡΑ ΤΙΣ ΕΡΓΑΣΙΕΣ ΓΙΑ ΤΗΝ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΑΚΤΩΝ ΑΝΑΓΚΩΝ ΤΟΥ 2ου ΝΗΠΙΑΓΩΓΕΙΟΥ ΑΣΗΜΙΟΥ  ΜΕ ΤΗ ΧΡΗΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΠΟΥ ΠΛΗΡΩΘΗΚΑΝ ΔΙΑ ΧΕΙΡΟΣ ΤΟΥ ΔΙΕΥΘΗΝΤΗ ΥΠΟΛΟΓΟΥ ΤΗΣ , ΤΣΑΓΚΑΡΑΚΗ ΑΘΗΝΑ  ΓΙΑ ΣΥΝΤΗΡΗΣΗ ΚΑΙ ΕΠΙΣΚΕΥΗ ΣΧΟΛΕΙΩΝ .",ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ,"{'uid': '6067', 'label': 'ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ', 'active': None, 'latinName': 'odegortynas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",134.14,Απλή Πληρωμή / Τακτική,ΣΤΑΘΟΠΟΥΛΟΣ ΧΡΙΣΤΟΣ &ΣΙΑ Ο.Ε,https://diavgeia.gov.gr/doc/6ΙΒΛΩ9Η-Η9Ω,Επισκευή,Α. Κάτω από €1.000
9ΨΣΠΩΡ3-Ρ47,17/07/2025 03:00:00,2025,7,Χρηματικό Ενταλμα Πληρωμής Α-1614 για :Συντήρηση και επισκευή Σχολείων. Απόδοση ΧΕ 222/2025 Πάγιας Προκ/βολής για το 12ο ΔΗΜ. ΗΡΑΚΛΕΙΟΥ ΑΤΤ(Δ.Ε 281/08-07-25) Υπόλογος: ΜΗΝΑΣ ΑΘΑΝΑΣΙΟΣ,ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ,"{'uid': '6109', 'label': 'ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ', 'active': None, 'latinName': 'dhmosiraklioy', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",150.0,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9ΨΣΠΩΡ3-Ρ47,Επισκευή,Α. Κάτω από €1.000
ΨΕΒ3ΩΡ3-ΠΩΩ,15/07/2025 03:00:00,2025,7,Χρηματικό Ενταλμα Πληρωμής Α-1582 για :Συντήρηση και επισκευή Σχολείων. Σύσταση Πάγιας Προκαταβολής έτους 2025 για το 4ο ΔΗΜΟΤΙΚΟ ΗΡΑΚΛΕΙΟΥ ΑΤΤΙΚΗΣ βάσει της απόφασης Δημοτικής Επιτροπής 274/2025. Υπόλογος: ΤΡΙΑΝΤΗ ΠΑΝΑΓΙΩΤΑ του ΙΩΑΝΝΗ,ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ,"{'uid': '6109', 'label': 'ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ', 'active': None, 'latinName': 'dhmosiraklioy', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",150.0,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΕΒ3ΩΡ3-ΠΩΩ,Επισκευή,Α. Κάτω από €1.000
Ω08ΠΩ92-ΟΡΝ,27/06/2019 03:00:00,2019,6,"Χρηματικό Ενταλμα Πληρωμής Α-660 για :Έξοδα-προμήθειες ΤΠ&Δανείων -ΑΠΌ 1-4-2019 ΕΩΣ 27-6-2019 (ΚΑΠ ΓΕΝ. ΑΝΑΓΚΩΝ. ΚΑΠ ΛΕΙΤ ΣΧΟΛΕΙΩΝ, ΠΥΡΟΠΡΟΣΤΑΣΙΑ, ΠΡΟΣΤΙΜΑ ΚΟΚ, ΚΑΠ ΕΠΙΣΚΕΥΗ ΣΧΟΛΕΙΩΝ,ΜΙΣΘΩΜΑΤΑ ΣΧΟΛΕΙΩΝ)  - Λογιστική τακτοποίηση -",ΔΗΜΟΣ ΔΙΡΦΥΩΝ - ΜΕΣΣΑΠΙΩΝ,"{'uid': '6077', 'label': 'ΔΗΜΟΣ ΔΙΡΦΥΩΝ - ΜΕΣΣΑΠΙΩΝ', 'active': None, 'latinName': 'dirfionmessapion', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",1105.79,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/Ω08ΠΩ92-ΟΡΝ,Επισκευή,Β. €1.000 - €5.000
ΨΓΦ3Ω9Φ-5ΥΨ,07/12/2021 02:00:00,2021,12,"Αμοιβές νομικών και συμβολαιογράφων - Αμοιβή νομικού για τη σύνταξη γνωμοδότησης επί του ερωτήματος ""Είναι ή όχι δικαιολογημένη η άρνηση της αναδόχου εταιρείας 3Κ ΤΕΧΝΙΚΗ ΑΕ να υπογράψει τη σύμβαση του έργου με τίτλο ""ΣΥΝΤΗΡΗΣΗ ΚΑΙ ΕΠΙΣΚΕΥΗ ΣΧΟΛΕΙΩΝ ΔΗΜΟΥ ΔΑΦΝΗΣ ΥΜΗΤΤΟΥ (2020) """,ΔΗΜΟΣ ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ,"{'uid': '6070', 'label': 'ΔΗΜΟΣ ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ', 'active': None, 'latinName': 'dafni_ymhttos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",856.8,Απλή Πληρωμή / Τακτική,ΓΕΩΡΓΙΟΣ Μ. ΝΤΟΥΡΟΣ,https://diavgeia.gov.gr/doc/ΨΓΦ3Ω9Φ-5ΥΨ,Επισκευή,Α. Κάτω από €1.000
ΨΠΚΦ46ΜΓΜΥ-03Χ,13/03/2026 02:00:00,2026,3,ΠΡΟΜΗΘΕΙΑ ΞΥΛΕΙΑΣ ΓΙΑ ΤΙΣ ΑΝΑΓΚΕΣ ΕΠΙΣΚΕΥΗΣ ΣΧΟΛΕΙΩΝ ΚΑΙ ΔΗΜΟΤΙΚΩΝ ΚΤΗΡΙΩΝ ΛΟΓΩ ΕΚΤΑΚΤΩΝ ΑΝΑΓΚΩΝ ΠΟΥ ΠΡΟΕΚΥΨΑΝ ΚΑΤΟΠΙΝ ΕΝΤΟΝΩΝ ΒΡΟΧΟΠΤΩΣΕΩΝ ΣΤΟ  ΔΗΜΟ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ 20 ΚΑΙ 21 ΝΟΕΜΒΡΙΟΥ 2025ΜΕ ΑΡ.ΠΡΩΤ.10683 31/12/2025  (Αρ.Συμβάσεως  10209/29-12-2025),ΔΗΜΟΣ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ,"{'uid': '100049339', 'label': 'ΔΗΜΟΣ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ', 'active': None, 'latinName': 'DIMOS_VORIAS_KERKIRAS', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",27979.95,Απλή Πληρωμή / Τακτική,ΣΠΥΡΙΔΩΝ ΞΑΝΘΟΣ,https://diavgeia.gov.gr/doc/ΨΠΚΦ46ΜΓΜΥ-03Χ,Επισκευή,Δ. €20.000 - €50.000
9ΣΕ246ΜΓΜΥ-7Α7,09/04/2026 03:00:00,2026,4,ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΩΝ ΓΙΑ ΕΠΙΣΚΕΥΕΣ ΣΧΟΛΕΙΩΝ ΚΑΙ ΜΙΚΡΕΣ ΠΑΡΕΜΒΑΣΕΙΣ ΠΡΟΣΒΑΣΙΜΟΤΗΤΑΣ ΛΟΓΩ ΕΚΤΑΚΤΩΝ ΑΝΑΓΚΩΝ ΑΠΟ ΤΙΣ ΕΝΤΟΝΕΣ ΒΡΟΧΟΠΤΩΣΕΙΣ ΣΤΙΣ ΟΙΚΙΣΤΙΚΕΣ ΠΕΡΙΟΧΕΣ ΔΗΜΟΥ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ ΣΤΙΣ 20 & 21 ΝΟΕΜΒΡΙΟΥ 2025 (ΣΥΜΒΑΣΗ ΜΕ ΑΡ ΠΡΩΤ. 10289/30-12-2025),ΔΗΜΟΣ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ,"{'uid': '100049339', 'label': 'ΔΗΜΟΣ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ', 'active': None, 'latinName': 'DIMOS_VORIAS_KERKIRAS', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",59927.26,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9ΣΕ246ΜΓΜΥ-7Α7,Επισκευή,Ε. Άνω από €50.000
938ΙΩ9Φ-Υ00,04/04/2024 03:00:00,2024,4,"Αμοιβές νομικών και συμβολαιογράφων - Αμοιβή Νομικού για αριθ. δικογράφου 4302/2023 προσφυγή ανάκλησης του Δήμου Δάφνης - Υμηττού κατά της με αριθμό 58/2023 πράξης της Αναπληρώτριας Επιτρόπου του Ελεγκτικού Συνεδρίου στην Υπηρεσία Επιτρόπου OTA στον Δήμο Ηλιούπολης, (με την οποία πράξη κρίθηκε ότι κωλύεται η υπογραφή της σύμβασης μεταξύ του Δήμου Δάφνης - Υμηττού και του οικονομικού φορέα ""ΒΙΟΛΕΤΑ ΘΕΟΦΑΝΗ ΚΥΡΑΝΗ - ΑΛΕΚΟΣ ΣΠ. ΖΩΤΟΣ"" που αφορά το τεχνικό έργο του Δήμου Δάφνης - Υμηττού με τίτλο ""Συντήρηση και επισκευή σχολείων του Δήμου Δάφνης - Υμηττού""), που συζητείται ενώπιον του 7ου Τμήματος του Ελεγκτικού Συνεδρίου την 16-1-2024 ή σε κάθε μετ' αναβολή ή μετά από ματαίωση δικάσιμο.",ΔΗΜΟΣ ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ,"{'uid': '6070', 'label': 'ΔΗΜΟΣ ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ', 'active': None, 'latinName': 'dafni_ymhttos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",775.88,Απλή Πληρωμή / Τακτική,ΓΕΩΡΓΙΟΣ Μ. ΝΤΟΥΡΟΣ,https://diavgeia.gov.gr/doc/938ΙΩ9Φ-Υ00,Επισκευή,Α. Κάτω από €1.000
6Σ07ΩΚ3-Κ25,12/10/2021 03:00:00,2021,10,ΥΠΗΡΕΣΙΑΓΙΑ ΤΗΝ ΩΡΙΜΑΝΣΗ ΠΡΟΤΑΣΗΣ ΕΝΕΡΓΕΙΑΚΗΣ ΑΝΑΒΑΘΜΙΣΗΣ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ,ΔΗΜΟΣ ΝΕΑΣ ΣΜΥΡΝΗΣ,"{'uid': '6211', 'label': 'ΔΗΜΟΣ ΝΕΑΣ ΣΜΥΡΝΗΣ', 'active': None, 'latinName': 'neasmyrni', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",22046.1,Απλή Πληρωμή / Τακτική,Γ. ΚΩΤΣΟΓΙΑΝΝΗΣ & ΣΙΑ Ε.Ε.,https://diavgeia.gov.gr/doc/6Σ07ΩΚ3-Κ25,Ανακαίνιση / Ενεργειακή Αναβάθμιση,Δ. €20.000 - €50.000
ΨΚΤΙΩ93-ΒΨΨ,21/07/2023 03:00:00,2023,7,ΕΝΕΡΓΕΙΑΚΗ ΑΝΑΒΑΘΜΙΣΗ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ ΔΗΜΟΥ ΔΙΟΝΥΣΟΥ,ΔΗΜΟΣ ΔΙΟΝΥΣΟΥ,"{'uid': '6075', 'label': 'ΔΗΜΟΣ ΔΙΟΝΥΣΟΥ', 'active': None, 'latinName': 'dhmos_dionysou', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",31210.98,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΚΤΙΩ93-ΒΨΨ,Ανακαίνιση / Ενεργειακή Αναβάθμιση,Δ. €20.000 - €50.000
